"","New ID","NB_sp","numéro","farm type","Design","Scale","Concatenation","Categorie","Concatenation_C","Categorie_C","Categorie_C2","Alim","medicinal","other","woody","prop_woody","shrub","climber","prop_shrub","prop_climber","Annual2","Prop_annual","Woody_evergreen","Prop_woody_evergreen","N_Fixing","Prop_N_fixing","Woody_hort","Prop_Woody_hort","Non_Woody_hort","Prop_Non_Woody_hort","EN_VU_NT_CR","Prop_EN_VU_NT_CR","Prop_Insects","insects","Wild.x","Prop_wild.x","NB_strates","mean_Height","max_Height","Human_trait","total_density","Sum_dens","Wild.y","Prop_wild.y","Age_max_tree"
"1173","2380",2,1259,"experimental site","split plot design","Field","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",1,0,2,2,1,0,0,0,0,0,0,2,1,0,0,1,0.5,0,0,0,0,0,0,2,1,1,25,30,"No","2656",2656,2,1,1
"1174","2380",2,1260,"experimental site","split plot design","Field","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",2,0,2,2,1,0,0,0,0,0,0,2,1,1,0.5,2,1,0,0,0,0,0.5,1,2,1,2,20,30,"No","2656",2656,2,1,1
"1175","2380",2,1261,"experimental site","split plot design","Field","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",2,0,2,2,1,0,0,0,0,0,0,2,1,1,0.5,2,1,0,0,0,0,0.5,1,2,1,2,15,20,"No","2656",2656,2,1,1
"1176","2374",2,1262,"experimental site","factorial RCBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,1,0.5,1,0.5,0,0,0,0,1,0.5,1,0.5,0,0,1,0.5,2,31,60,"Yes","476",476,1,0.5,1
"1177","2374",2,1263,"experimental site","factorial RCBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,1,0.5,0,0,0,0,0,0,1,0.5,0,0,0,0,1,0.5,2,13.5,25,"Yes","476",476,1,0.5,1
"1178","2374",2,1264,"experimental site","factorial RCBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,1,0.5,0,0,1,0.5,0,0,1,0.5,0,0,0,0,0,0,2,16,30,"Yes","476",476,0,0,1
"1179","2374",2,1265,"experimental site","factorial RCBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,1,0.5,1,0.5,0,0,0,0,1,0.5,1,0.5,0,0,1,0.5,2,31,60,"Yes","476",476,1,0.5,1
"1180","2374",2,1266,"experimental site","factorial RCBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,1,0.5,0,0,0,0,0,0,1,0.5,0,0,0,0,1,0.5,2,13.5,25,"Yes","476",476,1,0.5,1
"1181","2374",2,1267,"experimental site","factorial RCBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,1,0.5,0,0,1,0.5,0,0,1,0.5,0,0,0,0,0,0,2,16,30,"Yes","476",476,0,0,1
"1182","2374",3,1268,"experimental site","factorial design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",2,0,0,1,0.333333333333333,0,0,0,0,1,0.333333333333333,0,0,1,0.333333333333333,0,0,2,0.666666666666667,0,0,0,0,2,0.666666666666667,2,15.8333333333333,30,"Yes","1000",1000,2,0.666666666666667,1
"1183","2374",3,1269,"experimental site","factorial design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","NH_Wood","NH_Wood","NH_Wood",2,0,0,1,0.333333333333333,0,0,0,0,1,0.333333333333333,0,0,1,0.333333333333333,0,0,2,0.666666666666667,0,0,0,0,2,0.666666666666667,2,15.8333333333333,30,"Yes","1000",1000,2,0.666666666666667,1
"1184","2374",3,1270,"experimental site","factorial design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",2,0,0,1,0.333333333333333,0,0,0,0,1,0.333333333333333,0,0,1,0.333333333333333,0,0,2,0.666666666666667,0,0,0,0,2,0.666666666666667,2,15.8333333333333,30,"Yes","1000",1000,2,0.666666666666667,1
"1185","2374",3,1271,"experimental site","factorial design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","NH_Wood","NH_Wood","NH_Wood",2,0,0,1,0.333333333333333,0,0,0,0,1,0.333333333333333,0,0,1,0.333333333333333,0,0,2,0.666666666666667,0,0,0,0,2,0.666666666666667,2,15.8333333333333,30,"Yes","1000",1000,2,0.666666666666667,1
"1186","2374",2,1272,"experimental site","factorial design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,1,0.5,0,0,1,0.5,0,0,1,0.5,0,0,0,0,0,0,2,16,30,"Yes","1000",1000,0,0,1
"1187","2374",2,1273,"experimental site","factorial design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","NH_Wood","NH_Wood","NH_Wood",1,0,0,1,0.5,0,0,0,0,1,0.5,0,0,1,0.5,0,0,1,0.5,0,0,0,0,0,0,2,16,30,"Yes","1000",1000,0,0,1
"1188","2374",2,1274,"experimental site","factorial design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,1,0.5,0,0,1,0.5,0,0,1,0.5,0,0,0,0,0,0,2,16,30,"Yes","1000",1000,0,0,1
"1189","2374",2,1275,"experimental site","factorial design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","NH_Wood","NH_Wood","NH_Wood",1,0,0,1,0.5,0,0,0,0,1,0.5,0,0,1,0.5,0,0,1,0.5,0,0,0,0,0,0,2,16,30,"Yes","1000",1000,0,0,1
"1190","2374",2,1276,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0,1,0.5,0,0,0,0,1,0.5,2,13.5,25,"Yes","1331",1331,1,0.5,1
"1191","2374",2,1277,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,2,1,1,21,25,"Yes","1331",1331,2,1,1
"1192","2374",2,1278,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,1,0.5,0,0,0,0,0,0,1,0.5,0,0,0,0,2,1,2,12.75,25,"Yes","1331",1331,2,1,1
"1193","2374",2,1279,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0,1,0.5,0,0,0,0,1,0.5,2,13.5,25,"Yes","1331",1331,1,0.5,1
"1194","2374",2,1280,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,2,1,1,21,25,"Yes","1331",1331,2,1,1
"1195","2374",2,1281,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,1,0.5,0,0,0,0,0,0,1,0.5,0,0,0,0,2,1,2,12.75,25,"Yes","1331",1331,2,1,1
"1196","2374",2,1282,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0,1,0.5,0,0,0,0,1,0.5,2,13.5,25,"Yes","1331",1331,1,0.5,1
"1197","2374",2,1283,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,2,1,1,21,25,"Yes","1331",1331,2,1,1
"1198","2374",2,1284,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,1,0.5,0,0,0,0,0,0,1,0.5,0,0,0,0,2,1,2,12.75,25,"Yes","1331",1331,2,1,1
"1199","2374",2,1285,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0,1,0.5,0,0,0,0,1,0.5,2,13.5,25,"Yes","1331",1331,1,0.5,1
"1200","2374",2,1286,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,2,1,1,21,25,"Yes","1331",1331,2,1,1
"1201","2374",2,1287,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,1,0.5,0,0,0,0,0,0,1,0.5,0,0,0,0,2,1,2,12.75,25,"Yes","1331",1331,2,1,1
"1202","2374",2,1288,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0,1,0.5,0,0,0,0,1,0.5,2,13.5,25,"Yes","2603",2603,1,0.5,1
"1203","2374",2,1289,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,2,1,1,21,25,"Yes","2603",2603,2,1,1
"1204","2374",2,1290,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,1,0.5,0,0,0,0,0,0,1,0.5,0,0,0,0,2,1,2,12.75,25,"Yes","2603",2603,2,1,1
"1205","2374",2,1291,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0,1,0.5,0,0,0,0,1,0.5,2,13.5,25,"Yes","2603",2603,1,0.5,1
"1206","2374",2,1292,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,2,1,1,21,25,"Yes","2603",2603,2,1,1
"1207","2374",2,1293,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,1,0.5,0,0,0,0,0,0,1,0.5,0,0,0,0,2,1,2,12.75,25,"Yes","2603",2603,2,1,1
"1208","2374",2,1294,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0,1,0.5,0,0,0,0,1,0.5,2,13.5,25,"Yes","2603",2603,1,0.5,1
"1209","2374",2,1295,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,2,1,1,21,25,"Yes","2603",2603,2,1,1
"1210","2374",2,1296,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,1,0.5,0,0,0,0,0,0,1,0.5,0,0,0,0,2,1,2,12.75,25,"Yes","2603",2603,2,1,1
"1211","2374",2,1297,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0,1,0.5,0,0,0,0,1,0.5,2,13.5,25,"Yes","2603",2603,1,0.5,1
"1212","2374",2,1298,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,2,1,1,21,25,"Yes","2603",2603,2,1,1
"1213","2374",2,1299,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,1,0.5,0,0,0,0,0,0,1,0.5,0,0,0,0,2,1,2,12.75,25,"Yes","2603",2603,2,1,1
"1214","2374",2,1300,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0,1,0.5,0,0,0,0,1,0.5,2,13.5,25,"Yes","5102",5102,1,0.5,1
"1215","2374",2,1301,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,2,1,1,21,25,"Yes","5102",5102,2,1,1
"1216","2374",2,1302,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,1,0.5,0,0,0,0,0,0,1,0.5,0,0,0,0,2,1,2,12.75,25,"Yes","5102",5102,2,1,1
"1217","2374",2,1303,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0,1,0.5,0,0,0,0,1,0.5,2,13.5,25,"Yes","5102",5102,1,0.5,1
"1218","2374",2,1304,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,2,1,1,21,25,"Yes","5102",5102,2,1,1
"1219","2374",2,1305,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,1,0.5,0,0,0,0,0,0,1,0.5,0,0,0,0,2,1,2,12.75,25,"Yes","5102",5102,2,1,1
"1220","2374",2,1306,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0,1,0.5,0,0,0,0,1,0.5,2,13.5,25,"Yes","5102",5102,1,0.5,1
"1221","2374",2,1307,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,2,1,1,21,25,"Yes","5102",5102,2,1,1
"1222","2374",2,1308,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,1,0.5,0,0,0,0,0,0,1,0.5,0,0,0,0,2,1,2,12.75,25,"Yes","5102",5102,2,1,1
"1223","2374",2,1309,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0,1,0.5,0,0,0,0,1,0.5,2,13.5,25,"Yes","5102",5102,1,0.5,1
"1224","2374",2,1310,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,2,1,1,21,25,"Yes","5102",5102,2,1,1
"1225","2374",2,1311,"experimental site","factorial split plot design","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",1,0,0,1,0.5,0,0,0,0,1,0.5,0,0,0,0,0,0,1,0.5,0,0,0,0,2,1,2,12.75,25,"Yes","5102",5102,2,1,1
"1226","2426",3,1312,"experimental site","split plot RBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",2,0,0,1,0.333333333333333,0,0,0,0,1,0.333333333333333,0,0,2,0.666666666666667,0,0,2,0.666666666666667,0,0,0,0,1,0.333333333333333,2,9.66666666666667,25,"Yes","NA",NA,1,0.333333333333333,1
"1227","2426",3,1314,"experimental site","split plot RBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",2,0,1,1,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,0,0,2,0.666666666666667,0,0,2,0.666666666666667,0,0,0,0,1,0.333333333333333,2,4.66666666666667,10,"Yes","NA",NA,1,0.333333333333333,1
"1228","2426",3,1315,"experimental site","split plot RBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",2,0,0,1,0.333333333333333,0,0,0,0,1,0.333333333333333,0,0,2,0.666666666666667,0,0,2,0.666666666666667,0,0,0,0,1,0.333333333333333,2,9.66666666666667,25,"Yes","NA",NA,1,0.333333333333333,1
"1229","2426",3,1317,"experimental site","split plot RBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",2,0,1,1,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,0,0,2,0.666666666666667,0,0,2,0.666666666666667,0,0,0,0,1,0.333333333333333,2,4.66666666666667,10,"Yes","NA",NA,1,0.333333333333333,1
"1230","2295",3,1318,"working farm","RBD","Field","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",1,1,0,3,1,0,0,0,0,0,0,2,0.666666666666667,2,0.666666666666667,1,0.333333333333333,0,0,0,0,0.333333333333333,1,2,0.666666666666667,3,16.5,25,"No","NA",NA,2,0.666666666666667,NA
"1231","2254",4,1319,"experimental site",NA,"Field","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Wood","NH_Wood","NH_Wood",0,1,4,4,1,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0,1,0.25,0.5,2,4,1,1,28.75,35,"No","NA",NA,4,1,5
"1232","2254",5,1320,"experimental site",NA,"Field","NH_Herb, NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",3,0,3,4,0.8,0,1,0,0.2,0,0,4,1,1,0.2,3,0.6,0,0,1,0.2,0.2,1,5,1,3,14.6,40,"No","576",576,5,1,5
"1233","2254",4,1321,"experimental site",NA,"Field","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Herb, NH_Wood","NH_Herb, NH_Wood","Other",0,1,3,4,1,0,0,0,0,0,0,1,0.25,1,0.25,0,0,0,0,1,0.25,0.5,2,3,0.75,2,30,35,"No","NA",NA,3,0.75,5
"1234","2254",5,1322,"experimental site",NA,"Field","NH_Herb, NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Herb, NH_Wood","NH_Herb, NH_Wood","Other",3,0,4,4,0.8,0,1,0,0.2,0,0,4,1,1,0.2,3,0.6,0,0,1,0.2,0.4,2,5,1,3,14.6,40,"No","576",576,5,1,5
"1235","2254",4,1323,"experimental site",NA,"Field","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Herb","Autre","NH_Herb",0,1,3,4,1,0,0,0,0,0,0,1,0.25,1,0.25,0,0,0,0,1,0.25,0.5,2,3,0.75,2,30,35,"No","NA",NA,3,0.75,5
"1236","2254",5,1324,"experimental site",NA,"Field","NH_Herb, NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Herb","Autre","NH_Herb",3,0,4,4,0.8,0,1,0,0.2,0,0,4,1,1,0.2,3,0.6,0,0,1,0.2,0.4,2,5,1,3,14.6,40,"No","576",576,5,1,5
"1237","2235",5,1325,"experimental site",NA,"Field","NH_Herb, NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",3,0,3,4,0.8,0,1,0,0.2,0,0,4,1,1,0.2,3,0.6,0,0,1,0.2,0.2,1,5,1,3,14.6,40,"No","576",576,5,1,5
"1238","2235",5,1326,"experimental site",NA,"Field","NH_Herb, NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","NH_Wood","NH_Wood","NH_Wood",3,0,4,4,0.8,0,1,0,0.2,0,0,4,1,1,0.2,3,0.6,0,0,1,0.2,0.4,2,5,1,3,14.6,40,"No","576",576,5,1,5
"1239","2245",3,1327,"experimental site","RCBD","Field","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","H_Herb","H_Herb","H_Herb",3,0,1,1,0.333333333333333,0,1,0,0.333333333333333,2,0.666666666666667,1,0.333333333333333,2,0.666666666666667,1,0.333333333333333,2,0.666666666666667,0,0,0.666666666666667,2,1,0.333333333333333,3,5.33333333333333,10,"Yes","4444",4444,1,0.333333333333333,1
"1240","2245",3,1328,"experimental site","RCBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb",2,0,1,1,0.333333333333333,0,1,0,0.333333333333333,2,0.666666666666667,1,0.333333333333333,2,0.666666666666667,0,0,2,0.666666666666667,0,0,0.333333333333333,1,1,0.333333333333333,3,7,15,"Yes","4444",4444,1,0.333333333333333,1
"1241","2281",2,1329,"experimental site","RCBD","Field","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",2,0,1,2,1,1,0,0.5,0,0,0,1,0.5,0,0,2,1,0,0,0,0,0,0,0,0,2,9,9,"Yes","5555",5555,0,0,1
"1242","2281",2,1330,"experimental site","RCBD","Field","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",2,0,1,2,1,1,0,0.5,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,1,0.5,2,5.5,9,"Yes","5555",5555,1,0.5,1
"1243","2281",2,1331,"experimental site","RCBD","Field","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",2,0,1,2,1,1,0,0.5,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,0,2,5.4,9,"Yes","5555",5555,0,0,1
"1244","2281",2,1332,"experimental site","RCBD","Field","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",2,0,1,2,1,1,0,0.5,0,0,0,1,0.5,0,0,2,1,0,0,0,0,0,0,0,0,2,9,9,"Yes","5555",5555,0,0,1
"1245","2281",2,1333,"experimental site","RCBD","Field","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",2,0,1,2,1,1,0,0.5,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,1,0.5,2,5.5,9,"Yes","5555",5555,1,0.5,1
"1246","2281",2,1334,"experimental site","RCBD","Field","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",2,0,1,2,1,1,0,0.5,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,0,2,5.4,9,"Yes","5555",5555,0,0,1
"1247","2281",2,1335,"experimental site","RCBD","Field","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",2,0,1,2,1,1,0,0.5,0,0,0,1,0.5,0,0,2,1,0,0,0,0,0,0,0,0,2,9,9,"Yes","5555",5555,0,0,1
"1248","2281",2,1336,"experimental site","RCBD","Field","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",2,0,1,2,1,1,0,0.5,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,1,0.5,2,5.5,9,"Yes","5555",5555,1,0.5,1
"1249","2281",2,1337,"experimental site","RCBD","Field","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",2,0,1,2,1,1,0,0.5,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,0,2,5.4,9,"Yes","5555",5555,0,0,1
"1250","2428",2,1338,"experimental site","RCBD","Field","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",2,1,0,1,0.5,1,0,0.5,0,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0,0,0.5,1,1,0.5,2,2.5,4,"Yes","13437",13437,1,0.5,6
"1251","2428",2,1339,"experimental site","RCBD","Field","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",1,1,0,2,1,1,0,0.5,0,0,0,1,0.5,1,0.5,1,0.5,0,0,0,0,0,0,2,1,2,8,12,"Yes","15841",15841,2,1,6
"1252","2428",2,1340,"experimental site","RCBD","Field","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",1,1,0,2,1,2,0,1,0,0,0,2,1,0,0,1,0.5,0,0,0,0,0,0,1,0.5,1,3.5,4,"Yes","15841",15841,1,0.5,6
"1253","2428",2,1341,"experimental site","RCBD","Field","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",1,1,1,2,1,2,0,1,0,0,0,1,0.5,1,0.5,1,0.5,0,0,0,0,0,0,2,1,1,3.5,4,"Yes","15841",15841,2,1,6
"1254","2428",2,1342,"experimental site","RCBD","Field","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood",1,1,1,2,1,2,0,1,0,0,0,1,0.5,1,0.5,1,0.5,0,0,0,0,0,0,2,1,2,7,10,"Yes","15841",15841,2,1,6
